objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587739707405765862,4646,40,3,80,3302,6,205.35605853,28.38759694,25.833103,23.326828,22.576061,21.766762,21.363771,0.651428,0.216687,0.166202,0.127587,0.366282
587739707405765865,4646,40,3,80,3305,6,205.35628438,28.37913995,26.163448,24.420944,22.565508,22.227619,22.415524,0.585291,0.548003,0.195966,0.233179,0.837876
587739707405765868,4646,40,3,80,3308,6,205.34999172,28.34474848,22.915659,23.364805,22.185446,22.205269,22.436275,0.435043,0.22706,0.121909,0.193207,0.722931
587739707405765877,4646,40,3,80,3317,3,205.35638463,28.33775231,24.139744,23.837072,22.580406,22.049589,22.067867,1.052722,0.344985,0.179874,0.17875,0.652065
587739707405765878,4646,40,3,80,3318,6,205.36138544,28.35962253,24.836414,23.845537,22.92663,22.379032,22.183287,1.080257,0.322227,0.223054,0.216419,0.634013
587739707405765895,4646,40,3,80,3335,6,205.37674945,28.33670144,26.340866,23.930683,22.732738,22.42067,22.988834,0.461562,0.352489,0.194493,0.231771,0.761767
587739707405765908,4646,40,3,80,3348,6,205.38353761,28.32889408,24.207102,23.956297,22.68154,24.036549,22.825663,1.048889,0.358738,0.188442,0.678507,0.782125
587739707405765913,4646,40,3,80,3353,6,205.38658692,28.32643949,22.834032,23.393812,22.327868,21.922338,23.200367,0.427172,0.241226,0.14462,0.15964,0.767201
587739707405765929,4646,40,3,80,3369,6,205.39877837,28.32842171,25.376198,23.41856,22.64436,22.155756,22.66107,0.960316,0.241002,0.187062,0.191199,0.795413
587739707405766008,4646,40,3,80,3448,6,205.35243773,28.4027536,25.037521,24.583149,23.3571,22.246284,22.032742,1.021708,0.505449,0.318239,0.193461,0.580876
587739707405766009,4646,40,3,80,3449,3,205.351816,28.39703858,24.950918,23.852312,23.079506,21.281862,21.273413,1.654971,0.507439,0.416485,0.141893,0.55889
587739707405766010,4646,40,3,80,3450,6,205.35024055,28.37870738,25.317242,24.416567,23.094284,21.649107,21.896288,0.899248,0.464995,0.255231,0.115362,0.53555
587739707405766015,4646,40,3,80,3455,6,205.35398036,28.36796441,25.909399,24.315086,23.242697,22.220783,21.543425,0.619857,0.439752,0.28729,0.188577,0.418306
587739707405766031,4646,40,3,80,3471,6,205.38404522,28.33942876,24.659121,23.753622,23.015791,22.174196,21.956049,1.116757,0.300085,0.241087,0.183375,0.567235
587739707405766034,4646,40,3,80,3474,6,205.39086587,28.34113409,25.060289,25.319632,23.050098,22.32217,21.86451,1.035735,0.549376,0.244732,0.204382,0.52965
587739720831795280,4649,40,4,145,80,6,205.37192409,28.42415429,18.430613,17.232304,16.742273,16.519945,16.420603,0.018816,4.421164E-3,4.38186E-3,4.651992E-3,9.496067E-3
587739720831795281,4649,40,4,145,81,3,205.37086314,28.42594405,25.594423,22.732752,21.833488,21.607208,21.440062,1.548958,0.242314,0.15987,0.210287,0.832448
587739720831795374,4649,40,4,145,174,6,205.41276877,28.43145271,20.842319,19.941683,19.476801,19.342009,19.249172,0.108202,0.019312,0.01663,0.020974,0.081526
587739720831795422,4649,40,4,145,222,6,205.44065316,28.41659056,16.264145,15.385083,14.549486,14.617825,13.129283,8.906942E-3,9.760532E-3,9.225618E-3,0.010409,7.649522E-3
587739720831795427,4649,40,4,145,227,6,205.44088536,28.41648503,17.758865,15.562453,16.822882,24.348417,13.656365,0.01727,0.012552,0.018766,3.435521,4.325962E-3
587739720831795443,4649,40,4,145,243,6,205.44263655,28.41389586,18.082451,16.714176,16.165279,15.91944,15.784744,0.015265,3.811401E-3,3.876478E-3,4.056119E-3,6.903889E-3
587739720831795886,4649,40,4,145,686,6,205.37645928,28.42341054,23.456099,23.758179,22.248724,22.186295,21.851776,0.939267,0.387193,0.149624,0.221366,0.697933
587739720831795913,4649,40,4,145,713,3,205.38079639,28.42803905,21.704815,20.381048,20.132431,19.9617,19.843206,0.268523,0.028102,0.030875,0.040222,0.168326
587739720831795914,4649,40,4,145,714,6,205.38074528,28.42870864,22.560305,21.562763,21.182024,21.032137,20.70285,0.437477,0.060495,0.057922,0.076333,0.265632
587739720831795915,4649,40,4,145,715,6,205.38053659,28.42742087,22.73852,22.609449,21.679049,21.758337,21.317045,0.593677,0.17312,0.10516,0.173311,0.529429
587739720831795916,4649,40,4,145,716,6,205.37979187,28.42794508,25.061516,23.725353,22.576664,21.830244,22.401558,1.289797,0.360534,0.188639,0.152282,0.853907
587739720831795946,4649,40,4,145,746,6,205.38296575,28.42586954,20.798897,19.837347,19.584908,19.512869,19.547661,0.099679,0.016185,0.016919,0.021859,0.096957
587739720831795949,4649,40,4,145,749,6,205.38414615,28.42393643,22.492237,21.834549,21.147486,21.078499,21.355009,0.41332,0.073681,0.055582,0.078931,0.454741
587739720831795950,4649,40,4,145,750,6,205.38366641,28.42248795,23.66453,22.777994,22.31748,21.912617,22.975317,1.041838,0.166192,0.152666,0.166291,0.921254
587739720831795951,4649,40,4,145,751,6,205.38302753,28.42400891,24.681477,23.386703,22.508549,22.038639,22.040266,1.422269,0.27456,0.177296,0.182175,0.727689
587739720831795952,4649,40,4,145,752,6,205.38481351,28.4245946,26.038872,22.702496,22.423065,22.154665,21.103352,0.687579,0.15542,0.164734,0.201947,0.375068
587739720831795970,4649,40,4,145,770,6,205.39057655,28.42338846,20.46018,19.693724,19.47447,19.362064,19.418797,0.075948,0.014724,0.015644,0.01955,0.086656
587739720831795971,4649,40,4,145,771,6,205.38861993,28.42412459,20.926445,20.153549,19.911016,19.81126,19.778812,0.111191,0.020103,0.02129,0.027746,0.118862
587739720831795975,4649,40,4,145,775,6,205.3871401,28.42385088,22.098261,21.053198,20.503504,20.355637,20.49498,0.301902,0.039542,0.03365,0.043825,0.228093
587739720831795977,4649,40,4,145,777,6,205.38687397,28.42197352,23.505444,21.687885,21.21117,20.960354,21.092081,0.931626,0.065768,0.059237,0.072422,0.375505
587739720831795979,4649,40,4,145,779,3,205.3882514,28.42539553,22.647764,21.79117,20.923311,20.203455,19.622326,0.753123,0.108126,0.07617,0.064173,0.184068
587739720831795980,4649,40,4,145,780,6,205.39185941,28.42121453,24.823669,22.51881,22.36939,21.588884,21.379429,1.385274,0.131177,0.156854,0.122558,0.465244
587739720831795984,4649,40,4,145,784,6,205.39130679,28.4222417,24.176338,23.581202,23.130623,21.898645,21.107946,1.316898,0.322292,0.299904,0.160888,0.373265
587739720831796044,4649,40,4,145,844,6,205.39488399,28.43190807,21.133587,19.941687,19.707994,19.616398,19.693771,0.130465,0.017429,0.018437,0.023857,0.110354
587739720831796045,4649,40,4,145,845,6,205.39547684,28.43200632,20.976587,20.236925,19.853792,19.785366,19.858589,0.115347,0.022949,0.021007,0.02785,0.130092
587739720831796089,4649,40,4,145,889,6,205.39935354,28.42186031,19.866043,18.922705,18.678686,18.595266,18.55237,0.047998,9.285853E-3,9.620337E-3,0.011662,0.041889
587739720831796090,4649,40,4,145,890,6,205.39491239,28.42107409,20.214863,19.083359,18.821323,18.765715,18.79558,0.062069,0.010166,0.01049,0.01301,0.051219
587739720831796091,4649,40,4,145,891,6,205.39704262,28.42087692,23.574102,21.690477,21.208109,20.943674,21.030914,0.955602,0.065652,0.058196,0.070044,0.349272
587739720831796093,4649,40,4,145,893,3,205.39768923,28.42225204,25.38446,22.274979,21.837708,21.491524,20.612293,1.387976,0.1334,0.128536,0.149227,0.324651
587739720831796094,4649,40,4,145,894,6,205.39622779,28.42152313,24.666801,24.29369,22.204334,21.953526,20.980455,1.545239,0.586285,0.15298,0.192613,0.405542
587739720831796209,4649,40,4,145,1009,6,205.40603967,28.42759511,20.64727,19.651291,19.336983,19.233929,19.158478,0.090761,0.014775,0.014736,0.018819,0.074483
587739720831796210,4649,40,4,145,1010,6,205.40472245,28.42756699,22.414215,21.522264,20.996637,20.732023,20.745401,0.379412,0.058712,0.048966,0.058877,0.275545
587739720831796211,4649,40,4,145,1011,6,205.40406941,28.42594687,23.473906,22.181154,21.598362,21.337297,21.429142,0.903299,0.099439,0.081272,0.099262,0.482694
587739720831796240,4649,40,4,145,1040,6,205.40786777,28.42212118,20.664478,19.727692,19.492552,19.404234,19.473629,0.087561,0.015132,0.015984,0.02038,0.091353
587739720831796241,4649,40,4,145,1041,6,205.41121021,28.42033484,20.492399,19.639912,19.397921,19.304165,19.247099,0.077972,0.01433,0.015041,0.018874,0.075368
587739720831796242,4649,40,4,145,1042,6,205.40910938,28.4203433,20.783566,19.909031,19.613811,19.468975,19.375044,0.097352,0.017044,0.017325,0.021333,0.084117
587739720831796243,4649,40,4,145,1043,3,205.41132388,28.4262721,20.573318,19.658796,19.309166,19.180769,19.111677,0.093917,0.01562,0.015588,0.020178,0.084192
587739720831796244,4649,40,4,145,1044,6,205.40640291,28.41920273,21.812134,20.723726,20.399818,20.300257,20.094593,0.227633,0.030608,0.030632,0.04096,0.156393
587739720831796245,4649,40,4,145,1045,6,205.40974471,28.42719168,22.063732,20.692732,20.390476,20.215128,20.2167,0.284475,0.030031,0.03037,0.038662,0.177012
587739720831796246,4649,40,4,145,1046,6,205.40943428,28.42470719,21.875065,20.820871,20.512423,20.483274,20.553108,0.241697,0.033065,0.033687,0.048025,0.23437
587739720831796247,4649,40,4,145,1047,6,205.41082841,28.42231706,21.805231,20.847725,20.471573,20.373638,20.234524,0.226991,0.033625,0.032494,0.043559,0.177191
587739720831796248,4649,40,4,145,1048,6,205.41272686,28.42716011,22.184563,20.902561,20.523235,20.390947,20.179605,0.313889,0.035268,0.033607,0.044348,0.169463
587739720831796249,4649,40,4,145,1049,3,205.40826318,28.42886388,22.965952,21.398125,20.776663,20.568222,20.857353,0.738877,0.061114,0.049611,0.06446,0.392204
587739720831796250,4649,40,4,145,1050,3,205.40894543,28.4256045,23.0243,21.039949,20.53735,20.241611,19.945023,1.049043,0.059342,0.054564,0.067262,0.243329
587739720831796251,4649,40,4,145,1051,6,205.41299709,28.41953277,22.554171,21.918301,21.238564,21.029007,20.77096,0.437829,0.080432,0.060865,0.076929,0.286611
587739720831796252,4649,40,4,145,1052,6,205.4136376,28.42653125,23.464575,21.972172,21.326387,21.190208,20.948483,0.882108,0.083829,0.064573,0.087648,0.329361
587739720831796253,4649,40,4,145,1053,6,205.41092602,28.42386048,23.097637,22.18182,21.315889,21.280645,20.908661,0.673215,0.099822,0.064186,0.094494,0.316073
587739720831796254,4649,40,4,145,1054,6,205.40921002,28.42865367,24.935789,22.554163,21.803251,21.328924,21.09141,1.337717,0.139444,0.097934,0.100026,0.37771
587739720831796255,4649,40,4,145,1055,6,205.40698118,28.42017864,23.987608,22.475269,21.917858,21.421047,21.035496,1.220936,0.128153,0.107198,0.106597,0.353833
587739720831796256,4649,40,4,145,1056,6,205.40521551,28.41975479,23.411991,23.082678,22.409975,21.780533,21.264965,0.856369,0.217705,0.166705,0.148533,0.432682
587739720831796257,4649,40,4,145,1057,6,205.41228568,28.42844954,25.37723,23.322754,22.594988,22.359613,22.090885,1.091491,0.263812,0.191212,0.242805,0.757869
587739720831796312,4649,40,4,145,1112,3,205.41457585,28.42265729,19.803156,18.820507,18.583496,18.5061,18.47377,0.050573,9.791492E-3,0.010923,0.013491,0.046301
587739720831796341,4649,40,4,145,1141,6,205.41607448,28.41855428,20.848467,19.901512,19.641508,19.528656,19.469233,0.101848,0.017547,0.017966,0.023624,0.091341
587739720831797308,4649,40,4,145,2108,6,205.37604893,28.42852901,23.926702,22.770128,22.013359,21.748756,21.507277,1.201874,0.162746,0.115336,0.141407,0.511695
587739720831797319,4649,40,4,145,2119,6,205.37902669,28.42956163,25.662386,22.652884,21.75864,22.008223,22.622829,0.964871,0.151355,0.095976,0.18628,0.943594
587739720831797330,4649,40,4,145,2130,3,205.37939047,28.42493242,22.589537,20.751335,20.233995,20.142868,19.866709,0.573924,0.036799,0.033319,0.046815,0.17558
587739720831797355,4649,40,4,145,2155,6,205.38446594,28.42770869,22.701416,21.315319,21.040234,20.843153,21.928946,0.521775,0.050125,0.05368,0.069471,0.742574
587739720831797362,4649,40,4,145,2162,6,205.38532174,28.43095539,23.435486,21.618298,21.244719,20.973774,21.803959,0.893783,0.061765,0.059916,0.072863,0.639784
587739720831797363,4649,40,4,145,2163,6,205.38416291,28.43088793,25.224083,23.408571,22.011019,21.836489,22.053089,1.207686,0.282798,0.116098,0.15589,0.744771
587739720831797393,4649,40,4,145,2193,6,205.39065518,28.42967531,22.805056,21.952265,21.291664,20.973082,21.067862,0.535953,0.081324,0.062518,0.072538,0.36188
587739720831797394,4649,40,4,145,2194,6,205.39227229,28.42977179,23.651531,23.35416,22.543316,22.830452,21.861712,1.026764,0.273478,0.187056,0.369414,0.677831
587739720831797419,4649,40,4,145,2219,6,205.39479914,28.42557657,22.640068,21.485764,21.010637,20.918873,21.027601,0.471626,0.055313,0.049754,0.068946,0.350238
587739720831797420,4649,40,4,145,2220,6,205.39513713,28.42740266,24.487942,23.08955,22.259157,22.048334,21.743418,1.395158,0.214788,0.142751,0.184555,0.610799
587739720831797421,4649,40,4,145,2221,3,205.39558231,28.42415373,23.459335,22.853842,22.13936,22.203566,20.952236,1.031505,0.201365,0.155158,0.256211,0.398818
587739720831797436,4649,40,4,145,2236,6,205.39774204,28.42705204,24.333,22.256027,21.838266,21.353901,21.727716,1.36297,0.105751,0.099223,0.100613,0.600797
587739720831797444,4649,40,4,145,2244,6,205.40062913,28.43192205,22.490353,21.519253,21.031975,20.962538,20.62561,0.410832,0.056927,0.050186,0.071655,0.248697
587739720831797445,4649,40,4,145,2245,6,205.40028233,28.43001116,23.200111,21.720697,21.354548,21.058372,20.928411,0.730822,0.067032,0.06572,0.077782,0.320585
587739720831797446,4649,40,4,145,2246,6,205.400837,28.43098746,23.598885,22.187359,21.280842,21.089773,20.542776,0.980237,0.09971,0.061748,0.080042,0.231389
587739720831797456,4649,40,4,145,2256,6,205.40036882,28.42458111,23.293343,21.361849,20.843081,20.708191,20.706978,0.788565,0.050067,0.043561,0.057787,0.265137
587739720831797462,4649,40,4,145,2262,6,205.40123584,28.42005828,22.290876,22.314497,21.707815,21.466702,21.336246,0.348183,0.111183,0.089451,0.111055,0.451535
587739720831797465,4649,40,4,145,2265,6,205.4022624,28.42261973,22.410419,21.584486,21.014534,20.839676,20.764059,0.396539,0.062223,0.051508,0.067269,0.295209
587739720831797466,4649,40,4,145,2266,6,205.40256525,28.4243202,24.071024,22.835098,22.061541,21.834547,21.377623,1.437237,0.196428,0.140212,0.180685,0.556212
587739720831797477,4649,40,4,145,2277,6,205.40469917,28.42274986,23.343622,22.186876,21.411743,21.157803,21.704712,0.822759,0.100203,0.069641,0.084901,0.593459
587739720831797479,4649,40,4,145,2279,6,205.40652505,28.43067104,23.620985,21.983519,21.441248,21.403811,20.800318,1.017169,0.086054,0.073391,0.110321,0.30283
587739720831797529,4649,40,4,145,2329,6,205.41810186,28.43049908,23.34454,22.665907,21.44381,21.267832,21.136486,0.811036,0.151676,0.071401,0.09408,0.38411
587739720831797539,4649,40,4,145,2339,6,205.41883934,28.41707092,22.359581,21.227795,20.91972,20.720169,20.640562,0.361855,0.045369,0.046373,0.058338,0.252772
587739720831797936,4649,40,4,145,2736,6,205.38809569,28.4300592,22.642326,23.396183,22.538029,22.717945,21.774225,0.497108,0.293919,0.198341,0.358361,0.681572
587739720831797959,4649,40,4,145,2759,3,205.39938071,28.42606381,24.216917,23.007151,21.996397,21.784801,23.276588,1.43216,0.214541,0.123834,0.161432,0.916587
587739720831797984,4649,40,4,145,2784,6,205.41542307,28.42947575,25.085718,23.407545,22.143654,22.201588,21.326326,1.312089,0.292638,0.134869,0.222448,0.469029
587739720831797985,4649,40,4,145,2785,6,205.41691435,28.4234288,25.619213,24.053652,22.655231,22.296291,22.078482,0.958811,0.474002,0.20915,0.238144,0.777926
587739720831798096,4649,40,4,145,2896,6,205.37412748,28.42698396,24.541821,24.576988,22.810329,21.909855,20.932549,1.415826,0.607961,0.228776,0.162824,0.320683
587739707405762664,4646,40,3,80,104,6,205.31258054,28.40331948,16.926672,15.133533,14.379798,14.083067,13.911391,7.95717E-3,3.387886E-3,3.522478E-3,3.853636E-3,3.976134E-3
587739707405762665,4646,40,3,80,105,3,205.31133842,28.40091814,25.984159,22.397099,21.617149,21.288536,21.243237,0.628736,0.105771,0.079821,0.092448,0.356175
587739707405762666,4646,40,3,80,106,3,205.31526892,28.40161275,24.420013,22.421173,21.288574,20.936893,20.336256,2.085475,0.190742,0.108933,0.129838,0.313787
587739707405762668,4646,40,3,80,108,6,205.30830296,28.36145619,19.235065,18.19672,18.09691,18.105022,18.203072,0.028431,6.544869E-3,7.100363E-3,8.880837E-3,0.02728
587739707405762671,4646,40,3,80,111,6,205.31237092,28.36749875,18.797079,17.780937,17.656139,17.637646,17.69562,0.02047,5.468325E-3,5.880518E-3,6.969752E-3,0.018676
587739707405762672,4646,40,3,80,112,6,205.31460387,28.36667726,19.983303,19.043076,18.771431,18.645416,18.728445,0.043164,9.568366E-3,9.752028E-3,0.011574,0.039987
587739707405762673,4646,40,3,80,113,6,205.31719572,28.36666549,20.191479,19.226988,18.98443,18.884796,18.940252,0.049681,0.010559,0.010977,0.013375,0.047191
587739707405762674,4646,40,3,80,114,6,205.31445648,28.36353404,21.674795,20.608986,20.288652,20.095293,20.310427,0.153825,0.02479,0.025669,0.031704,0.149957
587739707405762675,4646,40,3,80,115,6,205.31465342,28.365151,22.789818,21.426416,21.014853,20.779276,20.889044,0.394237,0.045687,0.045403,0.05613,0.251232
587739707405762676,4646,40,3,80,116,3,205.31289667,28.36649748,24.958162,24.460016,22.40749,21.478659,21.187239,1.457849,0.663089,0.207899,0.147623,0.458413
587739707405762677,4646,40,3,80,117,3,205.31566554,28.3640529,24.607592,24.285419,22.774851,21.559425,20.659164,1.324891,0.52694,0.248642,0.136642,0.255384
587739707405762678,4646,40,3,80,118,3,205.30990783,28.36685433,26.813398,22.784996,22.474874,21.22142,21.204386,0.755605,0.342156,0.39967,0.216615,0.872509
587739707405762697,4646,40,3,80,137,6,205.33273136,28.39961786,17.037912,16.15494,16.406584,16.647875,16.800859,8.513548E-3,3.72874E-3,4.268758E-3,5.11585E-3,0.011055
587739707405762704,4646,40,3,80,144,6,205.34084101,28.40284006,19.735527,18.470396,17.981007,17.777861,17.772308,0.036695,7.294331E-3,6.720139E-3,7.384347E-3,0.019776
587739707405762705,4646,40,3,80,145,6,205.33829716,28.40334041,20.962887,19.953819,19.623089,19.534491,19.624479,0.087615,0.016101,0.016365,0.020742,0.083494
587739707405762706,4646,40,3,80,146,6,205.3416665,28.40212413,22.046274,20.936359,20.604208,20.473833,20.169025,0.213807,0.034546,0.034759,0.043708,0.133852
587739707405762707,4646,40,3,80,147,3,205.3433659,28.40204794,25.86659,22.467913,22.001736,21.350807,20.466045,0.965447,0.153902,0.154515,0.140399,0.266453
587739707405762710,4646,40,3,80,150,6,205.33127268,28.34695132,19.733604,18.608086,18.187969,18.014351,18.021622,0.036354,7.69424E-3,7.295563E-3,8.20899E-3,0.023505
587739707405762711,4646,40,3,80,151,6,205.33302046,28.34693244,24.411629,23.547321,22.573622,21.689304,23.127695,1.049602,0.255963,0.164419,0.119143,0.712417
587739707405762712,4646,40,3,80,152,6,205.33181041,28.34831502,24.396255,23.397758,22.69854,22.474003,21.937336,1.11867,0.238578,0.19498,0.253204,0.586958
587739707405762713,4646,40,3,80,153,3,205.33070348,28.34425522,24.939741,23.295877,22.499289,21.790049,23.072926,1.676744,0.325516,0.26046,0.228911,1.233387
587739707405762770,4646,40,3,80,210,6,205.34625346,28.31403195,19.676958,18.729568,18.397881,18.270399,18.264978,0.052572,8.286111E-3,8.161328E-3,9.553717E-3,0.02842
587739707405762790,4646,40,3,80,230,6,205.35176459,28.31311709,18.527645,17.209524,16.669548,16.44396,16.346476,0.017571,4.613027E-3,4.426648E-3,4.766237E-3,8.458831E-3
587739707405762791,4646,40,3,80,231,6,205.35353771,28.31388499,24.157703,22.651104,21.864445,21.624601,21.158792,1.033689,0.126403,0.094464,0.119716,0.33036
587739707405762792,4646,40,3,80,232,3,205.35034864,28.31413186,23.726086,24.429546,23.29985,22.242996,21.177769,0.801231,0.461549,0.301624,0.193311,0.316289
587739707405762793,4646,40,3,80,233,6,205.35519513,28.3259823,19.704924,18.651579,18.242741,18.081905,18.027821,0.036007,9.278547E-3,9.544888E-3,0.011172,0.024647
587739707405762912,4646,40,3,80,352,6,205.36484264,28.3088868,18.255413,16.935263,16.393562,16.159389,16.054276,0.015151,4.315043E-3,4.177954E-3,4.498008E-3,7.397282E-3
587739707405762913,4646,40,3,80,353,6,205.36426969,28.30697245,23.508577,22.018322,21.445127,21.110929,21.182329,0.712786,0.074383,0.066072,0.075679,0.331662
587739707405762914,4646,40,3,80,354,3,205.364,28.30747067,23.593493,21.904257,21.41638,21.448212,21.405987,1.030892,0.090158,0.087732,0.143238,0.555516
587739707405762915,4646,40,3,80,355,6,205.36038059,28.30798765,24.484932,23.020182,22.850122,22.370754,21.763821,1.09932,0.164005,0.208394,0.2146,0.490819
587739707405762920,4646,40,3,80,360,6,205.37084487,28.32786957,25.586792,24.051313,22.344561,20.040728,18.95664,0.796449,0.369895,0.135023,0.029962,0.0483
587739707405762925,4646,40,3,80,365,6,205.37141943,28.32716502,25.12298,23.631845,22.634977,22.186975,22.091829,1.149888,0.293336,0.187307,0.199826,0.654155
587739707405762933,4646,40,3,80,373,3,205.37077787,28.30219208,23.041264,23.529999,22.368038,21.646563,21.233706,0.543634,0.28155,0.156544,0.131823,0.376696
587739707405762969,4646,40,3,80,409,6,205.37604477,28.32181826,18.017633,16.696835,16.11338,15.875065,15.7603,0.013306,4.114254E-3,3.970875E-3,4.343322E-3,6.51446E-3
587739707405762973,4646,40,3,80,413,6,205.37782698,28.32346067,22.949846,21.301231,20.822195,20.737799,20.796654,0.457188,0.041857,0.039391,0.054807,0.239503
587739707405762975,4646,40,3,80,415,6,205.37958106,28.32052154,23.090227,21.531391,20.940281,20.802719,20.36709,0.511552,0.049505,0.043063,0.057594,0.164361
587739707405762977,4646,40,3,80,417,6,205.37831691,28.32095784,25.78961,23.537462,22.258883,21.704815,21.623005,0.705543,0.249677,0.125656,0.120119,0.448594
587739707405763013,4646,40,3,80,453,6,205.38009229,28.30713397,18.625483,17.356318,16.827999,16.604946,16.511232,0.018636,4.819665E-3,4.555182E-3,4.979839E-3,9.236727E-3
587739707405763014,4646,40,3,80,454,6,205.38163904,28.30780045,22.45689,21.475647,21.036503,20.765795,20.707462,0.299949,0.046483,0.045515,0.053811,0.213296
587739707405763141,4646,40,3,80,581,6,205.39393089,28.31534359,17.115662,15.928997,15.697866,15.624641,15.613278,8.579148E-3,3.649108E-3,3.767808E-3,4.188048E-3,6.165981E-3
587739707405763142,4646,40,3,80,582,6,205.39600187,28.31723579,19.90476,18.909611,18.626587,18.534826,18.56226,0.041242,8.923282E-3,9.037651E-3,0.010863,0.036034
587739707405763143,4646,40,3,80,583,6,205.39702674,28.31506502,20.861511,20.044882,19.757084,19.647896,19.641535,0.082857,0.017057,0.017845,0.022761,0.087176
587739707405763144,4646,40,3,80,584,6,205.39175397,28.3152266,21.724564,20.754637,20.390835,20.184782,20.30109,0.162704,0.027301,0.027781,0.03389,0.152065
587739707405763145,4646,40,3,80,585,6,205.39809241,28.31792095,22.720526,21.301279,20.749437,20.624296,20.353479,0.372693,0.041173,0.036459,0.048346,0.159088
587739707405763146,4646,40,3,80,586,6,205.39212353,28.31839071,22.855032,21.331005,20.792826,20.69552,20.515188,0.425729,0.042091,0.038275,0.052282,0.186703
587739707405763147,4646,40,3,80,587,6,205.39331956,28.31740864,22.822952,21.862183,21.25477,21.162197,21.03229,0.410642,0.063563,0.055139,0.076992,0.288166
587739707405763148,4646,40,3,80,588,3,205.39843499,28.31675271,24.192774,21.990288,21.270378,20.874786,21.21751,1.239802,0.085223,0.068016,0.075656,0.419552
587739707405763149,4646,40,3,80,589,3,205.39596431,28.31468355,25.958342,22.522814,21.600929,20.632807,20.565792,1.124471,0.188041,0.129478,0.08952,0.351515
587739707405763150,4646,40,3,80,590,6,205.39848189,28.31472105,25.871958,22.916546,22.082537,21.964413,21.499712,0.668598,0.151045,0.108292,0.149973,0.409477
587739707405763151,4646,40,3,80,591,6,205.39130513,28.31771804,24.43676,23.085409,22.527021,22.124113,23.242498,1.293494,0.206744,0.192917,0.215685,0.858829
587739707405763152,4646,40,3,80,592,3,205.39795035,28.31559159,25.102985,24.528728,22.485914,22.452492,22.706017,1.260738,0.603165,0.18912,0.289672,0.934078
587739707405763188,4646,40,3,80,628,6,205.39300123,28.29818738,20.638502,19.745968,19.398823,19.206741,19.044538,0.070591,0.0142,0.014138,0.016584,0.052977
587739707405763190,4646,40,3,80,630,6,205.38844506,28.29562846,22.544493,21.331957,20.799408,20.775101,20.525883,0.339969,0.043158,0.039389,0.05773,0.194316
587739707405763191,4646,40,3,80,631,6,205.38867242,28.29725463,22.848476,21.80213,21.188385,20.934505,20.884115,0.422329,0.060446,0.051895,0.062602,0.251497
587739707405763193,4646,40,3,80,633,6,205.39152549,28.29678098,23.296595,21.706211,21.376625,21.048307,20.543133,0.630168,0.057884,0.062945,0.072707,0.197138
587739707405763195,4646,40,3,80,635,6,205.3930387,28.29998463,23.177513,22.709721,21.98793,21.470284,21.497419,0.539438,0.126499,0.100247,0.098114,0.407132
587739707405763202,4646,40,3,80,642,6,205.39636525,28.30695483,19.831734,18.895817,18.640747,18.544483,18.549295,0.039325,8.846737E-3,9.117831E-3,0.010957,0.035563
587739707405763203,4646,40,3,80,643,6,205.39602328,28.30474483,21.80044,20.884657,20.468445,20.358191,20.142672,0.174999,0.030039,0.029537,0.039028,0.133202
587739707405763204,4646,40,3,80,644,6,205.3944748,28.3070457,21.954533,21.18045,20.755665,20.590332,20.72971,0.196415,0.036807,0.036428,0.046565,0.217766
587739707405763205,4646,40,3,80,645,6,205.39544736,28.30946796,22.468391,21.405817,20.868259,20.723942,20.299053,0.303965,0.043965,0.039791,0.052003,0.150387
587739707405763206,4646,40,3,80,646,6,205.3979214,28.31074114,23.091196,21.486378,21.01627,20.786936,20.710178,0.529416,0.048775,0.046719,0.058015,0.226211
587739707405763207,4646,40,3,80,647,6,205.39806132,28.30642731,23.054871,23.10004,22.385836,21.086399,20.280476,0.540218,0.193061,0.157034,0.079446,0.164979
587739707405763208,4646,40,3,80,648,6,205.39548724,28.31109753,22.918161,22.573215,21.677872,21.193476,20.827301,0.484566,0.124676,0.08582,0.087991,0.267096
587739707405763209,4646,40,3,80,649,3,205.39722289,28.30858732,22.60902,21.804171,21.470455,21.358852,20.563318,0.449493,0.078914,0.088961,0.129172,0.265841
587739707405763210,4646,40,3,80,650,6,205.39674824,28.30961773,25.198217,23.488985,22.39307,22.341286,22.028625,1.034166,0.248926,0.146498,0.215894,0.605106
587739707405763211,4646,40,3,80,651,3,205.39536501,28.30838263,25.502665,26.365843,24.946779,25.268702,20.166695,0.990229,0.374954,0.760535,0.60903,0.16393
587739707405763273,4646,40,3,80,713,6,205.40564234,28.31609892,21.007166,20.088631,19.803957,19.674149,19.619438,0.092968,0.017665,0.018444,0.023225,0.086117
587739707405763279,4646,40,3,80,719,6,205.40719375,28.31704366,22.426371,21.17985,20.792727,20.549042,21.082355,0.293979,0.038273,0.040817,0.047564,0.299249
587739707405763284,4646,40,3,80,724,3,205.40734857,28.3183162,25.921352,24.175261,21.391132,20.099277,19.492556,1.171275,0.735058,0.11479,0.057011,0.138077
587739707405763285,4646,40,3,80,725,6,205.40752724,28.32035427,23.841726,21.645067,21.135544,20.946707,20.722246,0.884213,0.054336,0.050425,0.064584,0.222362
