objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587733609092023151,3226,40,4,125,879,3,249.94551742,36.52831824,22.549536,21.40695,20.43158,19.98768,19.579884,0.783099,0.080838,0.056179,0.054771,0.171809
587733609092023157,3226,40,4,125,885,3,249.94461085,36.52466802,24.209394,22.610035,21.964581,21.311996,21.857656,1.921728,0.169045,0.163564,0.130531,0.803115
587733609092023163,3226,40,4,125,891,3,249.98082938,36.54522058,22.519724,22.182322,21.523823,21.199339,20.417967,0.731007,0.152362,0.141415,0.154205,0.352581
587733609092023166,3226,40,4,125,894,3,249.92853819,36.51190395,22.147131,22.227118,21.147291,20.59621,19.428045,0.551286,0.164593,0.104998,0.092686,0.14563
587733609092023172,3226,40,4,125,900,3,249.92137243,36.50472246,26.220213,22.771648,22.028032,22.106504,22.459759,0.865313,0.187456,0.165085,0.25088,1.038163
587733609092023174,3226,40,4,125,902,6,249.9454635,36.51993133,26.254082,22.798861,21.38567,20.530416,20.507856,0.825187,0.188799,0.092462,0.061763,0.258435
587733609092023175,3226,40,4,125,903,6,249.94709526,36.51990791,25.233025,23.116552,22.129234,21.074394,20.999172,1.568971,0.231165,0.167355,0.092611,0.364775
587733609092023180,3226,40,4,125,908,3,249.97780729,36.53603877,24.975496,22.584564,22.790752,21.466696,20.92293,2.268162,0.193166,0.39119,0.17442,0.479508
587733609092023181,3226,40,4,125,909,6,249.97055671,36.53083688,23.698986,22.851675,24.365049,24.193884,23.371326,1.239474,0.16715,0.801955,0.836347,0.805145
587733609092023183,3226,40,4,125,911,6,249.92745492,36.50276407,22.73852,21.816038,21.473385,21.354166,21.953598,0.605443,0.073762,0.090664,0.114205,0.704395
587733609092023184,3226,40,4,125,912,3,249.92115969,36.49841193,22.971664,22.287409,21.154203,20.764486,20.347157,0.849904,0.130937,0.080519,0.081505,0.243364
587733609092023185,3226,40,4,125,913,3,249.97152822,36.5288437,21.777668,22.619318,21.104803,20.159601,19.78476,0.365803,0.205379,0.089728,0.056019,0.185678
587733609092023186,3226,40,4,125,914,6,249.98498713,36.5364845,25.425524,22.877798,21.273329,20.559429,20.76372,1.420598,0.183856,0.07787,0.059732,0.297257
587733609092023189,3226,40,4,125,917,6,249.91417808,36.490569,23.084126,22.63398,21.312864,20.015499,19.526196,0.781896,0.145574,0.077604,0.035616,0.093136
587733609092023191,3226,40,4,125,919,6,249.91866238,36.48720737,23.126301,22.410198,20.576204,19.88887,19.633352,0.903032,0.135625,0.046055,0.035688,0.118229
587733609092023192,3226,40,4,125,920,3,249.91713685,36.48927013,20.652613,19.983923,19.410484,19.301836,18.978355,0.201011,0.034517,0.032741,0.043274,0.148522
587733609092023194,3226,40,4,125,922,6,249.94286009,36.50436326,23.346901,22.902864,21.94368,21.471029,20.583038,0.989902,0.183059,0.134286,0.124971,0.237146
587733609092023195,3226,40,4,125,923,3,249.94188957,36.5039456,23.627207,22.380157,21.690365,21.175997,21.669142,1.401965,0.139275,0.127037,0.115076,0.704379
587733609092023197,3226,40,4,125,925,3,249.91534146,36.4862199,23.232513,21.477533,20.42021,20.119753,19.993458,1.099133,0.069802,0.045425,0.049307,0.188973
587733609092023203,3226,40,4,125,931,6,249.93715025,36.49763935,24.355673,23.081024,24.004408,24.917051,23.106112,1.651636,0.206293,0.683545,0.741982,0.871246
587733609092023205,3226,40,4,125,933,3,249.9714168,36.51899602,26.599524,23.008944,22.001657,21.071312,20.619881,0.579038,0.215714,0.152182,0.096137,0.273331
587733609092023206,3226,40,4,125,934,3,249.973161,36.52007736,22.225817,21.967625,20.984133,20.508684,19.875183,0.779471,0.173164,0.118255,0.113762,0.301752
587733609092023210,3226,40,4,125,938,3,249.92964575,36.4909922,22.917423,22.005564,20.282766,19.711958,19.233755,0.979235,0.12816,0.045685,0.039819,0.115448
587733609092023213,3226,40,4,125,941,6,249.9393122,36.49438393,24.371935,22.057135,21.623446,21.842575,22.500601,1.731268,0.091168,0.103893,0.177605,0.923658
587733609092023216,3226,40,4,125,944,6,249.91342776,36.47698346,22.564217,20.669657,20.303116,20.107159,20.013206,0.499711,0.029241,0.033121,0.037786,0.13906
587733609092023218,3226,40,4,125,946,6,249.95344728,36.5021651,22.394871,22.707474,21.54439,20.246603,19.401442,0.537847,0.191576,0.114989,0.052493,0.107011
587733609092023220,3226,40,4,125,948,3,249.98126286,36.52152302,21.651707,22.008749,21.543535,20.956326,20.495653,0.323899,0.117163,0.126448,0.109813,0.324263
587733609092023221,3226,40,4,125,949,3,249.98170313,36.51991586,22.926336,22.371424,22.331717,22.409254,23.577723,0.763036,0.123739,0.201731,0.308032,0.843745
587733609092023223,3226,40,4,125,951,3,249.99079424,36.52442773,22.333426,21.96633,21.731802,21.028851,20.934387,0.586336,0.116795,0.158361,0.124808,0.508524
587733609092023224,3226,40,4,125,952,6,249.90448571,36.46934425,22.808838,22.317345,21.56053,21.367483,20.817406,0.610681,0.108514,0.093974,0.109096,0.274578
587733609092023226,3226,40,4,125,954,3,249.93490034,36.48827629,22.489891,21.77309,20.850687,20.368982,20.453859,0.549255,0.081942,0.060169,0.055926,0.265218
587733609092023227,3226,40,4,125,955,3,249.93378763,36.48679887,22.083385,22.357416,21.99424,22.140633,21.27331,0.467787,0.167032,0.203459,0.334486,0.653371
587733609092023228,3226,40,4,125,956,6,249.99494334,36.52625825,23.615501,22.743364,22.010733,21.438744,23.131407,1.169484,0.151227,0.137578,0.118441,0.874754
587733609092023241,3226,40,4,125,969,3,249.92839334,36.47645916,22.771214,21.740694,20.842703,20.890633,20.661135,1.070002,0.123607,0.090964,0.136871,0.50116
587733609092023243,3226,40,4,125,971,6,249.93882207,36.48237997,25.263454,23.664255,21.848995,21.055996,20.641575,1.597902,0.37481,0.133308,0.093548,0.274503
587733609092023244,3226,40,4,125,972,6,249.9382944,36.48271909,25.106167,22.637777,21.577211,21.505495,22.901453,1.727921,0.161084,0.10593,0.14095,1.055619
587733609092023260,3226,40,4,125,988,3,249.90315398,36.45666759,24.908735,21.825958,20.189352,19.547497,18.990299,2.656511,0.116718,0.045299,0.036638,0.097941
587733609092023267,3226,40,4,125,995,6,249.93892882,36.47694945,22.819782,23.028891,22.611427,22.669636,22.395121,0.618109,0.197739,0.23096,0.338096,0.825619
587733609092023273,3226,40,4,125,1001,6,249.90639102,36.45208276,23.21789,23.047834,22.331226,22.120083,22.775749,0.892938,0.213614,0.192058,0.223192,0.954162
587733609092023276,3226,40,4,125,1004,3,249.90995234,36.45278451,22.955608,21.63233,20.869753,20.579067,20.857347,0.913248,0.083105,0.068946,0.075899,0.432392
587733609092023281,3226,40,4,125,1009,3,249.90719152,36.45049547,21.630491,22.098877,21.969267,21.474995,21.593306,0.433881,0.183552,0.273018,0.253705,1.176615
587733609092023295,3226,40,4,125,1023,3,249.91340165,36.45059176,24.677729,22.639143,23.09622,22.590885,21.195599,2.06509,0.178388,0.438346,0.400109,0.499586
587733609092023303,3226,40,4,125,1031,3,249.92865407,36.45723826,22.3773,22.25366,21.890383,21.818113,21.222752,0.595781,0.149412,0.181081,0.242694,0.605623
587733609092023315,3226,40,4,125,1043,3,249.93067454,36.45120704,26.570635,21.118521,20.082743,19.622496,19.376593,0.696744,0.050106,0.033268,0.031336,0.105331
587733609092023456,3226,40,4,125,1184,3,249.97238079,36.54678445,23.898952,22.957525,22.03373,22.020065,21.159683,1.714614,0.241503,0.185171,0.260227,0.521384
587733609092023459,3226,40,4,125,1187,3,249.93192214,36.51344819,22.481728,23.588604,21.852617,20.870138,19.938915,0.65508,0.460802,0.172394,0.103136,0.196775
587733609092023462,3226,40,4,125,1190,3,249.95429971,36.52593703,25.801334,23.900219,22.160278,21.661667,20.75411,1.029186,0.388771,0.158029,0.143043,0.26231
587733609092023466,3226,40,4,125,1194,3,249.940112,36.51041384,25.200579,23.433323,21.851547,22.15016,21.068888,1.76527,0.340193,0.144892,0.266937,0.435284
587733609092023468,3226,40,4,125,1196,6,249.97383899,36.53155436,24.805965,23.077255,22.362528,22.975803,21.496044,1.866168,0.227655,0.208815,0.494846,0.569409
587733609092023472,3226,40,4,125,1200,3,249.96861195,36.5234949,24.904263,23.368256,21.822414,21.46311,21.407156,2.406574,0.401003,0.173376,0.182362,0.744246
587733609092023474,3226,40,4,125,1202,3,249.96881894,36.52120256,26.034008,23.411009,22.163755,22.740725,22.878382,1.055671,0.347846,0.198576,0.470692,1.239898
587733609092023475,3226,40,4,125,1203,3,249.9644366,36.51794704,25.028807,22.986082,21.515404,20.280857,19.559853,2.668727,0.335006,0.153549,0.07432,0.172018
587733609092023477,3226,40,4,125,1205,3,249.95220742,36.50950501,21.956291,23.361238,21.854853,21.679276,22.132832,0.411618,0.376607,0.171907,0.210764,1.122713
587733609092023479,3226,40,4,125,1207,3,249.97393426,36.5231167,24.23531,23.475828,21.34778,20.741465,20.383505,1.713022,0.303088,0.082734,0.069618,0.213531
587733609092023481,3226,40,4,125,1209,3,249.9361794,36.49586646,26.974792,23.953829,21.498899,20.411325,20.42083,0.644035,0.718265,0.147426,0.081329,0.358355
587733609092023482,3226,40,4,125,1210,6,249.94220916,36.49894865,24.219196,23.371696,21.592844,20.97789,20.355452,1.581094,0.260074,0.095822,0.078327,0.186125
587733609092023484,3226,40,4,125,1212,6,249.99492013,36.53013816,25.641127,25.802006,24.113836,21.601547,22.745058,1.34478,0.628375,0.849793,0.162336,1.101872
587733609092023485,3226,40,4,125,1213,3,249.99437817,36.53066393,23.672615,23.503166,22.013649,21.98559,22.460577,1.540855,0.376818,0.179128,0.252477,1.178926
587733609092023487,3226,40,4,125,1215,6,249.95960698,36.50730059,23.910189,23.604565,22.091494,21.58683,21.314213,1.411059,0.318328,0.15027,0.136039,0.428773
587733609092023489,3226,40,4,125,1217,6,249.971875,36.51352724,22.185152,23.421398,22.296572,21.519796,22.454899,0.385355,0.285134,0.186711,0.13416,0.908883
587733609092023490,3226,40,4,125,1218,6,249.99837073,36.52888533,22.833998,23.107077,22.445675,22.650026,23.568888,0.703604,0.231814,0.224313,0.380926,0.860437
587733609092023494,3226,40,4,125,1222,3,249.90588016,36.46481011,23.649225,24.495876,22.506624,22.054548,21.424101,1.170493,0.570911,0.213304,0.199754,0.45286
587733609092023497,3226,40,4,125,1225,3,249.91652519,36.46861831,23.770929,23.343523,21.767197,21.187862,20.404665,1.501034,0.318836,0.134989,0.114937,0.247809
587733609092023499,3226,40,4,125,1227,3,249.91763909,36.46613127,26.752598,23.294018,22.000332,21.422815,20.94478,0.628566,0.346893,0.186473,0.160842,0.461348
587733609092023501,3226,40,4,125,1229,3,249.90962934,36.45977791,23.129286,23.03297,21.417271,20.676096,20.178452,0.937219,0.24157,0.098092,0.071541,0.198994
587733609092023502,3226,40,4,125,1230,3,249.92952291,36.47212817,26.443783,23.012096,21.502476,21.321615,21.270926,0.872095,0.286756,0.125845,0.155819,0.644477
587733609092023511,3226,40,4,125,1239,3,249.91747253,36.45458682,26.064661,23.639162,21.354006,20.407726,19.701614,1.500154,0.603944,0.135699,0.084603,0.199323
587733609092023515,3226,40,4,125,1243,3,249.92943952,36.45467252,22.332653,23.593061,21.60071,21.767673,20.616884,0.679982,0.566494,0.167248,0.28085,0.440538
587733609092023624,3226,40,4,125,1352,3,249.93311785,36.50910111,23.349121,24.131351,22.325853,21.385395,20.931767,1.242596,0.629315,0.2409,0.148987,0.430008
587733609092023627,3226,40,4,125,1355,3,249.9667905,36.52542161,26.840097,24.032446,23.089338,21.590757,22.65308,0.511831,0.540887,0.427471,0.166949,1.167381
587733609092023628,3226,40,4,125,1356,6,249.98789281,36.53803936,25.155285,23.834995,22.924376,21.900787,21.877243,1.525744,0.370859,0.305221,0.179678,0.651859
587733609092023629,3226,40,4,125,1357,6,249.94541818,36.50970177,26.602619,24.540781,23.152784,21.783791,21.220154,0.527925,0.577378,0.368941,0.158965,0.390985
587733609092023631,3226,40,4,125,1359,6,249.95776836,36.51719807,22.651152,24.719728,22.599272,22.110662,21.38899,0.548104,0.612577,0.231455,0.212649,0.44829
587733609092023633,3226,40,4,125,1361,3,249.94562987,36.50699085,24.331432,23.145079,22.074892,20.942257,20.824038,2.806576,0.394623,0.258787,0.136265,0.535332
587733609092023638,3226,40,4,125,1366,3,249.93846876,36.49060121,23.839432,24.553759,22.865295,21.465326,21.184298,2.006298,0.943958,0.453492,0.190618,0.634518
587733609092023639,3226,40,4,125,1367,6,249.92098161,36.47808981,25.680727,24.734201,23.487131,21.740925,20.945129,1.152496,0.627486,0.480108,0.152207,0.307634
587733609092023640,3226,40,4,125,1368,6,249.90340358,36.46292864,24.599762,24.618004,22.929335,21.443066,20.60597,1.737821,0.626044,0.31675,0.120073,0.241783
587733609092023643,3226,40,4,125,1371,3,249.93138391,36.47743838,22.455154,22.95479,22.733177,21.610971,20.529366,0.58357,0.250353,0.344914,0.185616,0.305588
587733609092023645,3226,40,4,125,1373,3,249.91264251,36.46017681,23.44883,23.435804,22.352028,21.231495,20.921156,1.299408,0.367398,0.244139,0.128848,0.418373
587733609092023647,3226,40,4,125,1375,3,249.92519702,36.45290099,22.889114,23.692703,22.981321,21.237236,21.046486,0.732204,0.400243,0.366717,0.112294,0.408051
587733609092023678,3226,40,4,125,1406,3,249.97493166,36.51844926,23.324707,25.771084,26.231487,23.628662,19.750357,1.240505,0.762434,0.586558,0.946015,0.159824
587733609092023684,3226,40,4,125,1412,3,249.92178556,36.46193281,22.176449,22.448977,21.454733,21.23543,20.359631,0.833472,0.322115,0.216926,0.266794,0.571546
587733609092023686,3226,40,4,125,1414,3,249.91680134,36.4425193,26.515182,22.677437,21.568634,21.614899,24.430841,1.187769,0.31715,0.196792,0.301787,0.937928
587733609092023694,3226,40,4,125,1422,3,249.93639854,36.4665701,23.756929,24.224615,22.880753,21.49975,21.072311,2.223837,0.976416,0.552609,0.238318,0.751647
587733609092023698,3226,40,4,125,1426,8,249.96607127,36.54083412,24.553059,25.726351,22.613443,23.656834,20.641743,5.497091,1.98922,0.776254,2.400306,0.883335
587733609092023700,3226,40,4,125,1428,8,249.9926621,36.54592151,23.510687,26.407118,26.029465,23.370644,22.634045,1.492843,0.537983,0.738043,0.873574,1.43573
587733609092087829,3226,40,4,126,21,6,249.90995992,36.42803792,18.243382,16.940422,16.498426,16.346399,16.318398,0.019479,8.207674E-3,7.353702E-3,8.283742E-3,0.014506
587733609092087832,3226,40,4,126,24,6,249.93948082,36.44325283,16.612457,15.442695,15.056856,14.931046,14.887917,7.63071E-3,3.513881E-3,3.363973E-3,3.575072E-3,5.204108E-3
587733609092087833,3226,40,4,126,25,6,249.93673993,36.44588544,22.952173,20.521141,19.035154,18.112516,17.583643,0.678544,0.026057,0.012846,9.08045E-3,0.019785
587733609092087834,3226,40,4,126,26,3,249.93542491,36.44602945,23.796274,21.148701,19.801016,19.36165,18.968889,2.300777,0.073575,0.036125,0.035971,0.114681
587733609092087843,3226,40,4,126,35,6,249.92723009,36.4278619,14.996595,13.371257,12.882867,12.729109,13.02521,5.167321E-3,1.954927E-3,2.262937E-3,1.330449E-3,5.696459E-3
587733609092087844,3226,40,4,126,36,6,249.92194724,36.43181928,23.098831,22.298458,20.972784,20.291573,19.642193,0.807618,0.110774,0.056828,0.044051,0.106541
587733609092087845,3226,40,4,126,37,3,249.92206862,36.42674687,23.570505,23.32725,22.174461,21.243805,20.517738,1.519829,0.373335,0.219432,0.139332,0.33638
587733609092087846,3226,40,4,126,38,3,249.93053497,36.4278379,23.734983,22.780514,22.473663,21.906973,22.014435,1.265574,0.170094,0.212083,0.182206,0.746701
587733609092087847,3226,40,4,126,39,3,249.92504939,36.43132968,27.102617,23.538559,23.121643,20.598431,22.460255,0.824338,0.794007,0.886068,0.137835,2.520605
587733609092087848,3226,40,4,126,40,6,249.93282791,36.42404795,23.592976,24.611238,22.383106,22.410454,23.372978,1.193325,0.655789,0.199873,0.287735,0.893011
587733609092087849,3226,40,4,126,41,3,249.92872921,36.42459236,22.055191,22.895924,21.720007,21.252281,24.025333,0.567264,0.348607,0.193103,0.187857,1.193146
587733609092087850,3226,40,4,126,42,3,249.92234804,36.42858378,27.062904,22.52968,21.246672,19.385628,25.935909,3.146872,1.16694,0.622625,0.159748,1.100832
587733609092087851,3226,40,4,126,43,3,249.93443441,36.4227052,26.718092,22.630083,20.910141,21.609749,22.949276,2.117324,0.644645,0.217564,0.62243,4.792994
587733609092087870,3226,40,4,126,62,6,249.94010605,36.40475283,17.06834,16.037491,15.714035,15.595858,15.558871,9.510165E-3,3.738865E-3,3.609643E-3,3.932012E-3,6.529334E-3
587733609092087871,3226,40,4,126,63,6,249.93721269,36.40291811,26.588161,24.35709,22.602875,25.351538,23.69273,0.531404,0.530681,0.220719,0.546905,0.677088
587733609092087936,3226,40,4,126,128,6,249.97848903,36.38644581,14.457285,12.474194,12.159,12.048484,13.114143,5.769846E-3,9.850834E-4,1.118706E-3,9.465535E-4,7.595644E-3
587733609092087937,3226,40,4,126,129,6,249.98648899,36.39298297,23.510025,20.250319,19.03643,18.552462,18.306477,1.039052,0.021634,0.012804,0.01172,0.034323
587733609092087938,3226,40,4,126,130,6,249.9690527,36.3844009,26.205542,21.455086,19.905729,18.865444,18.28414,0.745838,0.053297,0.023486,0.014335,0.03368
587733609092087939,3226,40,4,126,131,3,249.98733239,36.38155425,22.844721,22.80014,21.484436,20.15325,19.713139,1.296029,0.360168,0.178086,0.078983,0.252868
587733609092087940,3226,40,4,126,132,6,249.98280702,36.38345744,24.499132,23.987185,21.791063,22.425896,22.228998,1.746881,0.465457,0.120287,0.286146,0.866037
587733609092087941,3226,40,4,126,133,3,249.9807172,36.38744132,23.278193,24.533932,23.468687,21.774115,20.019329,1.002859,0.740493,0.564882,0.185619,0.172297
587733609092087942,3226,40,4,126,134,3,249.98121035,36.39354446,24.212328,22.199169,21.946362,21.501741,22.541979,1.682679,0.107962,0.139925,0.132946,1.016252
587733609092087943,3226,40,4,126,135,3,249.9844713,36.37812429,22.525061,23.647396,21.93968,21.264038,20.586142,0.69275,0.504027,0.186956,0.147319,0.367974
587733609092087944,3226,40,4,126,136,6,249.98974088,36.38592039,23.031069,24.741505,22.074669,20.941164,20.369024,1.525963,1.436715,0.306048,0.160133,0.451285
587733609092087945,3226,40,4,126,137,6,249.97451808,36.38578531,24.514811,23.00955,23.954515,22.831724,21.899673,1.619918,0.19832,0.636117,0.374503,0.65203
587733609092087946,3226,40,4,126,138,3,249.98173435,36.38632142,22.945749,25.116779,24.496073,23.10667,19.963495,0.80738,0.858757,1.019332,0.593886,0.171054
587733609092087947,3226,40,4,126,139,3,249.9803221,36.38153246,26.758984,24.12863,23.839241,20.978603,23.109201,1.049069,1.114053,1.403095,0.176987,2.311166
587733609092087948,3226,40,4,126,140,3,249.98112733,36.38460112,23.756409,22.544668,21.975788,21.360104,20.382895,1.219289,0.13941,0.134645,0.107339,0.193366
587733609092087949,3226,40,4,126,141,3,249.97357521,36.38656921,22.163673,21.773005,22.343491,21.172396,22.083059,0.730319,0.148712,0.399562,0.204579,1.829513
587733609092087950,3226,40,4,126,142,3,249.98437374,36.38917263,23.339808,24.187983,22.18395,22.650843,21.455242,1.235458,0.680503,0.212952,0.453276,0.709515
587733609092087951,3226,40,4,126,143,3,249.97373975,36.39172823,23.145168,24.704435,22.892298,20.893646,24.747845,2.351178,2.100618,0.910997,0.222917,1.14584
587733609092087952,3226,40,4,126,144,3,249.97924433,36.38216214,23.085665,23.44408,22.067045,21.319656,21.03512,1.284016,0.517333,0.257701,0.184956,0.694311
587733609092087953,3226,40,4,126,145,3,249.98605786,36.38520195,26.70055,26.250711,23.289654,21.352161,23.586119,1.008005,0.931968,0.844028,0.224853,1.752084
587733609092087954,3226,40,4,126,146,3,249.97205482,36.38556394,24.562838,22.654999,21.85071,20.115648,25.833866,8.342695,0.769335,0.59947,0.188215,0.708555
587733609092087955,3226,40,4,126,147,3,249.98347111,36.39201047,26.525982,22.463076,24.188946,22.695467,22.374714,0.886765,0.19607,1.182106,0.558795,1.513549
587733609092087956,3226,40,4,126,148,3,249.98585347,36.38829454,25.285439,25.197062,24.396523,21.208603,21.857615,3.515709,1.731257,2.027207,0.216425,1.798109
587733609092087989,3226,40,4,126,181,6,250.03231326,36.37368429,14.456132,14.795085,14.051305,11.481013,13.027051,6.166399E-3,9.348026E-3,8.381173E-3,7.077162E-4,8.273489E-3
587733609092087990,3226,40,4,126,182,6,250.02485603,36.3674288,16.692051,14.781927,14.027779,16.196087,13.592142,7.894678E-3,3.383307E-3,3.17519E-3,0.013997,4.01341E-3
587733609092087991,3226,40,4,126,183,6,250.02895476,36.3704289,21.881929,20.184929,19.067896,18.535971,18.233997,0.271548,0.021173,0.013308,0.01162,0.032768
587733609092087992,3226,40,4,126,184,3,250.03224163,36.37910745,26.01531,22.475191,21.255577,20.325548,19.707096,1.194816,0.173825,0.095739,0.060316,0.159623
587733609092087993,3226,40,4,126,185,3,250.03418708,36.37779197,23.185741,22.52775,21.479393,20.731703,20.260803,0.91364,0.148547,0.097537,0.071248,0.213317
587733609092087994,3226,40,4,126,186,6,250.03493779,36.38148735,26.240444,23.089222,21.900866,21.026398,21.062578,0.706072,0.207049,0.12047,0.077596,0.348966
587733609092087995,3226,40,4,126,187,3,250.03787053,36.37235673,23.027771,22.80718,22.01527,21.137844,20.581007,0.86892,0.204263,0.168209,0.110859,0.308019
587733609092087996,3226,40,4,126,188,3,250.02127199,36.36996528,26.246302,22.459379,21.660831,21.193321,24.550915,1.08344,0.186703,0.150493,0.142512,0.617134
587733609092087997,3226,40,4,126,189,3,250.02875781,36.36488479,27.0786,25.937048,23.581442,20.907984,23.140133,0.828492,1.30899,1.228062,0.177048,2.419389
587733609092087998,3226,40,4,126,190,3,250.03995089,36.37127784,23.395082,21.339626,21.423698,19.504864,19.961725,7.771256,0.381579,0.661172,0.171801,1.295466
587733609092087999,3226,40,4,126,191,3,250.03522173,36.36836928,25.171101,23.162418,21.74922,20.671984,24.981985,4.813811,0.798432,0.342486,0.19382,1.067673
587733609092088000,3226,40,4,126,192,3,250.02406011,36.37098092,26.242256,25.188032,22.836254,20.147499,24.453434,3.875107,3.958575,1.492807,0.192923,2.566104
587733609092088001,3226,40,4,126,193,3,250.03057634,36.37957758,20.912699,21.450262,21.729361,19.816708,24.64682,0.85016,0.423511,0.869188,0.22288,3.382699
587733609092088002,3226,40,4,126,194,3,250.03372142,36.36750453,23.706303,23.885578,21.559252,21.090065,20.812426,2.376564,0.866401,0.183731,0.176548,0.669839
587733609092088009,3226,40,4,126,201,6,250.08848801,36.40317568,17.626114,15.582415,14.839468,14.609241,14.493544,0.012824,3.555054E-3,3.28821E-3,3.329725E-3,4.698455E-3
587733609092088010,3226,40,4,126,202,3,250.08987135,36.40185228,22.688601,23.269386,22.951975,22.483742,21.017542,0.548454,0.239862,0.303562,0.281127,0.333201
587733609092088011,3226,40,4,126,203,3,250.08967386,36.40518909,22.371855,23.553055,21.507622,21.100744,20.111994,0.621909,0.466569,0.129364,0.129578,0.245783
587733609092088012,3226,40,4,126,204,3,250.08983615,36.39942481,22.685997,24.269411,23.785984,21.506893,21.285751,0.934953,0.942317,1.033725,0.220648,0.834329
587733609092088013,3226,40,4,126,205,3,250.08669946,36.40127378,22.885872,22.28969,21.795614,21.742393,24.5352,1.489131,0.253179,0.265411,0.375021,1.019875
587733609092088015,3226,40,4,126,207,6,250.07481481,36.39067413,19.006552,17.979795,17.542934,17.387161,17.275982,0.029536,6.278607E-3,5.889904E-3,6.386422E-3,0.016559
587733609092088020,3226,40,4,126,212,6,250.06714661,36.37524299,18.036541,16.738264,16.278727,16.148516,16.062729,0.01598,4.162658E-3,3.936875E-3,4.099745E-3,8.160304E-3
587733609092088021,3226,40,4,126,213,6,250.06802036,36.37676526,24.759987,21.61525,20.086452,18.764263,18.067039,1.641686,0.059967,0.027147,0.013275,0.028378
587733609092088024,3226,40,4,126,216,6,250.12213311,36.40777312,19.185024,17.891544,17.425234,17.257488,17.212269,0.033176,5.955237E-3,5.534622E-3,5.867421E-3,0.015454
587733609092088025,3226,40,4,126,217,3,250.12305482,36.4091054,26.50625,23.550093,22.242788,21.789738,22.184591,0.596193,0.321493,0.17299,0.166147,0.823082
587733609092088026,3226,40,4,126,218,6,250.12034641,36.40852852,26.156868,23.469246,22.442598,22.435154,21.335934,0.777145,0.286221,0.197169,0.274925,0.437578
587733609092088035,3226,40,4,126,227,6,250.09559496,36.38512469,18.281815,16.741449,16.124392,15.893606,15.758199,0.019172,4.267208E-3,3.83037E-3,3.903424E-3,7.163513E-3
587733609092088066,3226,40,4,126,258,6,249.9285298,36.44141489,20.984598,19.396975,18.756023,18.567211,18.462336,0.129411,0.012736,0.01104,0.012278,0.038248
587733609092088068,3226,40,4,126,260,6,249.91825379,36.42965867,20.533407,19.711092,19.473919,19.412279,19.427139,0.08877,0.015901,0.017456,0.021645,0.084029
587733609092088085,3226,40,4,126,277,6,249.93484269,36.41964055,22.495253,20.65773,20.254351,20.090328,20.113264,0.467033,0.029257,0.031603,0.036208,0.154976
587733609092088089,3226,40,4,126,281,6,249.94128634,36.41346457,21.374287,20.498852,20.214237,20.105494,20.154675,0.17842,0.0259,0.029904,0.036537,0.161245
587733609092088091,3226,40,4,126,283,3,249.93338877,36.39924014,21.14196,19.555784,18.455151,17.992506,17.747921,0.218655,0.018737,0.011798,0.010979,0.033573
587733609092088110,3226,40,4,126,302,6,249.95804748,36.39114032,21.778868,20.634241,20.297102,20.120235,19.997208,0.255034,0.029357,0.032259,0.03759,0.144025
587733609092088111,3226,40,4,126,303,6,249.96291189,36.39275966,21.954576,19.883015,18.577814,17.320845,16.640127,0.283839,0.017381,9.73425E-3,6.23858E-3,0.011059
587733609092088115,3226,40,4,126,307,6,249.95898882,36.38395444,22.567699,20.842152,19.282555,17.704517,16.828289,0.484145,0.033057,0.015176,7.517224E-3,0.012335
587733609092088135,3226,40,4,126,327,3,250.01385822,36.39251233,27.399242,22.047995,20.406946,19.521145,18.985941,0.520153,0.17463,0.065198,0.043469,0.124322
587733609092088138,3226,40,4,126,330,6,249.97686806,36.37566299,23.266811,20.536139,19.485594,19.094402,18.800617,0.867428,0.026981,0.017588,0.016877,0.050239
587733609092088144,3226,40,4,126,336,6,250.02792412,36.38848535,20.973633,19.438744,18.804169,18.594311,18.334419,0.123924,0.012864,0.011273,0.012036,0.03457
587733609092088149,3226,40,4,126,341,6,250.08952806,36.42066787,21.721865,19.039341,17.714624,17.097874,16.729206,0.243614,0.010174,6.283624E-3,5.532997E-3,0.011431
587733609092088156,3226,40,4,126,348,6,250.00289086,36.36835014,20.808361,19.548798,19.038841,18.939272,18.898514,0.108842,0.013628,0.012839,0.014952,0.054724
587733609092088157,3226,40,4,126,349,3,250.00299231,36.37010199,22.226971,21.53916,20.509739,20.403547,20.089235,0.493874,0.077926,0.050327,0.064668,0.22384
587733609092088158,3226,40,4,126,350,6,250.00437184,36.36807583,24.832571,23.903427,22.664061,21.300341,20.489767,1.606931,0.396334,0.234642,0.097869,0.212945
587733609092088165,3226,40,4,126,357,6,250.03384518,36.38546486,21.801579,20.644615,20.241926,20.140291,19.985245,0.249945,0.028799,0.030826,0.036746,0.137029
587733609092088167,3226,40,4,126,359,6,250.04482789,36.39117433,20.845512,20.643505,20.467201,20.503536,20.504835,0.115055,0.029138,0.03677,0.051165,0.223299
587733609092088169,3226,40,4,126,361,6,250.1068467,36.4275147,20.607161,19.814501,19.529854,19.441362,19.421112,0.09548,0.016131,0.01782,0.021772,0.083904
587733609092088170,3226,40,4,126,362,6,250.10730667,36.42967258,22.711555,20.620899,19.688841,19.367575,19.099617,0.601146,0.028776,0.020497,0.021292,0.067617
